graph_id,gt_num_nodes,gt_num_edges,gt_density,gt_avg_clustering,gt_transitivity,gt_degree_mean,gt_degree_std,gt_in_degree_mean,gt_in_degree_std,gt_out_degree_mean,gt_out_degree_std,gt_betweenness_mean,gt_betweenness_std,gt_closeness_mean,gt_closeness_std,gt_local_clustering_mean,gt_local_clustering_std,gt_num_weakly_connected_components,gt_largest_weakly_connected_component_size,gt_num_strongly_connected_components,gt_largest_strongly_connected_component_size,gt_diameter_lcc,gt_calculated_diameter_on_lcc,pred_num_nodes,pred_num_edges,pred_density,pred_avg_clustering,pred_transitivity,pred_degree_mean,pred_degree_std,pred_in_degree_mean,pred_in_degree_std,pred_out_degree_mean,pred_out_degree_std,pred_betweenness_mean,pred_betweenness_std,pred_closeness_mean,pred_closeness_std,pred_local_clustering_mean,pred_local_clustering_std,pred_num_weakly_connected_components,pred_largest_weakly_connected_component_size,pred_num_strongly_connected_components,pred_largest_strongly_connected_component_size,pred_diameter_lcc,pred_calculated_diameter_on_lcc,diff_num_nodes,diff_num_edges,diff_density,diff_avg_clustering,diff_transitivity,diff_diameter_lcc,diff_degree_mean,diff_in_degree_mean,diff_out_degree_mean,diff_betweenness_mean,diff_closeness_mean,diff_local_clustering_mean,ks_degree_pvalue,ks_in_degree_pvalue,ks_out_degree_pvalue,ks_betweenness_pvalue,ks_closeness_pvalue,ks_local_clustering_pvalue,diff_num_wcc,diff_largest_wcc_size,diff_num_scc,diff_largest_scc_size,edge_jaccard
tensor(59),7,7,0.16666666666666666,0.2857142857142857,0.5,2.0,1.0690449676496976,1.0,0.7559289460184544,1.0,0.7559289460184544,0.0047619047619047615,0.011664236870396087,0.17460317460317462,0.1274791936841985,0.2857142857142857,0.36421567954234174,3,3,5,2,-1,True,7,12,0.2857142857142857,0.33333333333333337,0.42857142857142855,3.4285714285714284,1.761261143705422,1.7142857142857142,0.880630571852711,1.7142857142857142,0.880630571852711,0.15238095238095242,0.18070158058105026,0.3590754483611627,0.16437639809806462,0.33333333333333337,0.4364357804719848,2,6,2,6,4,True,0,5,0.11904761904761904,0.04761904761904767,-0.07142857142857145,5,1.4285714285714284,0.7142857142857142,0.7142857142857142,0.14761904761904765,0.18447227375798805,0.04761904761904767,0.05303030303030303,0.5751748251748252,0.5751748251748252,0.5751748251748252,0.05303030303030303,0.9999609537692629,-1,3,-3,4,0.5833333333333334
tensor(328),7,11,0.2619047619047619,0.1976190476190476,0.4,3.142857142857143,1.4568627181693672,1.5714285714285714,1.2936264483053452,1.5714285714285714,0.7284313590846835,0.15238095238095237,0.11353922873872727,0.36635423400129286,0.25650877237380476,0.1976190476190476,0.14971628497392847,1,7,3,5,-1,True,7,20,0.47619047619047616,0.4523809523809524,0.625,5.714285714285714,2.4907993963089563,2.857142857142857,1.2453996981544782,2.857142857142857,1.2453996981544782,0.15238095238095237,0.1412609235637269,0.5993197278911565,0.13029031328728424,0.4523809523809524,0.3417309546287458,1,7,1,7,4,True,0,9,0.21428571428571425,0.25476190476190474,0.22499999999999998,5,2.5714285714285716,1.2857142857142858,1.2857142857142858,0.0,0.23296549388986365,0.25476190476190474,0.05303030303030303,0.21212121212121213,0.21212121212121213,0.9999609537692629,0.21212121212121213,0.21212121212121213,0,0,-2,2,0.47619047619047616
tensor(96),7,9,0.21428571428571427,0.1349206349206349,0.2,2.5714285714285716,1.178030178747903,1.2857142857142858,1.0301575072754257,1.2857142857142858,1.0301575072754257,0.042857142857142864,0.07284313590846836,0.2615646258503402,0.1938912753228076,0.1349206349206349,0.1874763779526622,1,7,6,2,-1,True,7,14,0.3333333333333333,0.23809523809523808,0.3333333333333333,4.0,1.5118578920369088,2.0,0.7559289460184544,2.0,0.7559289460184544,0.2571428571428571,0.24018133738892367,0.4577564408170335,0.09389632123929907,0.23809523809523808,0.34338583575847514,1,7,1,7,5,True,0,5,0.11904761904761904,0.10317460317460317,0.1333333333333333,6,1.4285714285714284,0.7142857142857142,0.7142857142857142,0.21428571428571425,0.1961918149666933,0.10317460317460317,0.21212121212121213,0.9627039627039629,0.9627039627039629,0.21212121212121213,0.21212121212121213,0.9999609537692629,0,0,-5,5,0.5333333333333333
tensor(312),7,5,0.11904761904761904,0.0,0.0,1.4285714285714286,1.0497813183356477,0.7142857142857143,0.6998542122237651,0.7142857142857143,0.6998542122237652,0.019047619047619046,0.030116930096841705,0.13378684807256233,0.13350791476692633,0.0,0.0,3,5,6,2,-1,True,7,8,0.19047619047619047,0.0,0.0,2.2857142857142856,1.979486637221574,1.1428571428571428,0.989743318610787,1.1428571428571428,0.989743318610787,0.07619047619047618,0.1256276757930754,0.2772486772486772,0.19045855297529832,0.0,0.0,3,5,3,5,3,True,0,3,0.07142857142857142,0.0,0.0,4,0.857142857142857,0.4285714285714285,0.4285714285714285,0.057142857142857134,0.14346182917611486,0.0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.21212121212121213,1.0,0,0,-3,3,0.4444444444444444
tensor(974),7,7,0.16666666666666666,0.0,0.0,2.0,0.9258200997725514,1.0,0.9258200997725514,1.0,0.9258200997725514,0.019047619047619046,0.046656947481584346,0.20158730158730157,0.1794001932197579,0.0,0.0,1,7,7,1,-1,True,7,14,0.3333333333333333,0.0,0.0,4.0,2.6186146828319083,2.0,1.3093073414159542,2.0,1.3093073414159542,0.1619047619047619,0.2796985743921603,0.5740973312401884,0.12569657846835783,0.0,0.0,1,7,1,7,3,True,0,7,0.16666666666666666,0.0,0.0,4,2.0,1.0,1.0,0.14285714285714288,0.3725100296528868,0.0,0.5751748251748252,0.5751748251748252,0.5751748251748252,0.5751748251748252,0.0005827505827505828,1.0,0,0,-6,6,0.4
tensor(299),7,6,0.14285714285714285,0.0,0.0,1.7142857142857142,0.6998542122237652,0.8571428571428571,0.989743318610787,0.8571428571428571,0.6388765649999398,0.009523809523809523,0.023328473740792173,0.1587301587301587,0.18646571626144015,0.0,0.0,1,7,7,1,-1,True,7,14,0.3333333333333333,0.0,0.0,4.0,1.8516401995451028,2.0,0.9258200997725514,2.0,0.9258200997725514,0.19999999999999998,0.19840634910475866,0.5200989486703772,0.1015016960681674,0.0,0.0,1,7,1,7,4,True,0,8,0.19047619047619047,0.0,0.0,5,2.2857142857142856,1.1428571428571428,1.1428571428571428,0.19047619047619047,0.3613687899402185,0.0,0.21212121212121213,0.21212121212121213,0.5751748251748252,0.21212121212121213,0.008158508158508158,1.0,0,0,-6,6,0.3333333333333333
tensor(277),7,10,0.23809523809523808,0.346031746031746,0.75,2.857142857142857,1.8070158058105024,1.4285714285714286,1.178030178747903,1.4285714285714286,0.7284313590846836,0.07619047619047618,0.08902342426590436,0.29688466295609156,0.22470977327891575,0.346031746031746,0.32678372653861004,2,6,4,4,-1,True,7,14,0.3333333333333333,0.42857142857142855,0.5,4.0,2.390457218668787,2.0,1.1952286093343936,2.0,1.1952286093343936,0.10476190476190476,0.16176464525202885,0.42989417989418,0.20012761965790682,0.42857142857142855,0.4259177099999599,2,6,2,6,3,True,0,4,0.09523809523809523,0.08253968253968252,-0.25,4,1.1428571428571428,0.5714285714285714,0.5714285714285714,0.02857142857142858,0.13300951693808843,0.08253968253968252,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.5751748251748252,0.9627039627039629,0,0,-2,2,0.6
tensor(924),7,11,0.2619047619047619,0.3761904761904762,0.5,3.142857142857143,1.8070158058105026,1.5714285714285714,1.3997084244475304,1.5714285714285714,0.9035079029052512,0.08571428571428572,0.10251928638862375,0.3616522366522367,0.24678874567438375,0.37619047619047613,0.1949475189567497,2,6,3,5,-1,True,7,14,0.3333333333333333,0.21428571428571427,0.25,4.0,2.390457218668787,2.0,1.1952286093343936,2.0,1.1952286093343936,0.08571428571428572,0.12325884862423604,0.4587112622826909,0.20498427111657366,0.21428571428571427,0.3417309546287458,2,6,2,6,3,True,0,3,0.0714285714285714,-0.1619047619047619,-0.25,4,0.8571428571428572,0.4285714285714286,0.4285714285714286,0.0,0.09705902563045415,-0.16190476190476186,0.9627039627039629,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.21212121212121213,0,0,-1,1,0.47058823529411764
tensor(601),7,10,0.23809523809523808,0.0,0.0,2.857142857142857,0.9897433186107869,1.4285714285714286,0.9035079029052512,1.4285714285714286,0.7284313590846835,0.17619047619047618,0.17880936529065322,0.34679705215419504,0.1555754544318881,0.0,0.0,1,7,3,5,-1,True,7,18,0.42857142857142855,0.4047619047619047,0.47368421052631576,5.142857142857143,2.356060357495806,2.5714285714285716,1.178030178747903,2.5714285714285716,1.178030178747903,0.15238095238095237,0.16218463205644193,0.593825222396651,0.12406041272038487,0.40476190476190477,0.33162829231390756,1,7,1,7,3,True,0,8,0.19047619047619047,0.4047619047619047,0.47368421052631576,4,2.285714285714286,1.142857142857143,1.142857142857143,-0.023809523809523808,0.247028170242456,0.40476190476190477,0.21212121212121213,0.5751748251748252,0.21212121212121213,0.9999609537692629,0.05303030303030303,0.05303030303030303,0,0,-2,2,0.47368421052631576
tensor(439),7,9,0.21428571428571427,0.15079365079365079,0.1,2.5714285714285716,1.2936264483053452,1.2857142857142858,0.880630571852711,1.2857142857142858,1.0301575072754257,0.05714285714285715,0.09209085526577958,0.263416477702192,0.17626754686860374,0.15079365079365079,0.22165460386934827,1,7,5,3,-1,True,7,17,0.40476190476190477,0.38095238095238093,0.4411764705882353,4.857142857142857,2.166535841157586,2.4285714285714284,1.049781318335648,2.4285714285714284,1.178030178747903,0.17142857142857143,0.18207670756481104,0.5636054421768707,0.11775292090553578,0.38095238095238093,0.3329078917645134,1,7,1,7,4,True,0,8,0.1904761904761905,0.23015873015873015,0.3411764705882353,5,2.285714285714285,1.1428571428571426,1.1428571428571426,0.11428571428571428,0.3001889644746787,0.23015873015873015,0.5751748251748252,0.21212121212121213,0.9627039627039629,0.5751748251748252,0.008158508158508158,0.5751748251748252,0,0,-4,4,0.5294117647058824
tensor(837),7,7,0.16666666666666666,0.21428571428571427,0.5,2.0,1.1952286093343936,1.0,1.0690449676496976,1.0,0.5345224838248488,0.06190476190476191,0.06529194857524803,0.22458427815570675,0.2280092286721867,0.21428571428571427,0.21295885499997996,2,6,5,3,-1,True,7,16,0.38095238095238093,0.4761904761904762,0.5294117647058824,4.571428571428571,2.7701027756664733,2.2857142857142856,1.3850513878332367,2.2857142857142856,1.3850513878332367,0.08571428571428572,0.10367400503370115,0.469834398405827,0.22224622659568274,0.4761904761904762,0.3824375810525955,2,6,2,6,3,True,0,9,0.21428571428571427,0.261904761904762,0.02941176470588236,4,2.571428571428571,1.2857142857142856,1.2857142857142856,0.023809523809523808,0.24525012025012027,0.261904761904762,0.21212121212121213,0.5751748251748252,0.21212121212121213,0.9627039627039629,0.21212121212121213,0.9627039627039629,0,0,-3,3,0.4375
tensor(570),7,10,0.23809523809523808,0.09523809523809523,0.25,2.857142857142857,1.124858267715973,1.4285714285714286,1.3997084244475304,1.4285714285714286,0.7284313590846835,0.09999999999999999,0.09258200997725514,0.30879120879120886,0.27138630271050335,0.09523809523809523,0.1129384878631564,1,7,4,4,-1,True,7,20,0.47619047619047616,0.19047619047619047,0.2608695652173913,5.714285714285714,2.249716535431946,2.857142857142857,1.124858267715973,2.857142857142857,1.124858267715973,0.12380952380952381,0.13358819180100512,0.6384448884448884,0.11130420937229489,0.19047619047619047,0.2258769757263128,1,7,1,7,3,True,0,10,0.23809523809523808,0.09523809523809523,0.010869565217391297,4,2.857142857142857,1.4285714285714286,1.4285714285714286,0.023809523809523822,0.3296536796536796,0.09523809523809523,0.21212121212121213,0.5751748251748252,0.21212121212121213,0.9627039627039629,0.21212121212121213,0.9627039627039629,0,0,-3,3,0.5
tensor(879),7,6,0.14285714285714285,0.19047619047619047,0.25,1.7142857142857142,1.2777531299998799,0.8571428571428571,0.8329931278350429,0.8571428571428571,1.1248582677159729,0.009523809523809523,0.015058465048420852,0.15674603174603177,0.14971944031677364,0.19047619047619047,0.18747637795266214,3,5,7,1,-1,True,7,12,0.2857142857142857,0.38095238095238093,0.6,3.4285714285714284,2.5555062599997598,1.7142857142857142,1.2777531299998799,1.7142857142857142,1.2777531299998799,0.047619047619047616,0.06867716715169504,0.33061224489795915,0.2218229556787689,0.38095238095238093,0.3749527559053243,3,5,3,5,3,True,0,6,0.14285714285714285,0.19047619047619047,0.35,4,1.7142857142857142,0.8571428571428571,0.8571428571428571,0.03809523809523809,0.17386621315192738,0.19047619047619047,0.21212121212121213,0.5751748251748252,0.9627039627039629,0.5751748251748252,0.21212121212121213,0.5751748251748252,0,0,-4,4,0.5
tensor(261),7,11,0.2619047619047619,0.32142857142857145,0.4,3.142857142857143,1.2453996981544782,1.5714285714285714,1.498298354528788,1.5714285714285714,0.7284313590846836,0.09047619047619047,0.10832679205787929,0.3320037105751391,0.30050169566794094,0.32142857142857145,0.1805446534297988,1,7,4,4,-1,True,7,22,0.5238095238095238,0.6428571428571429,0.6206896551724138,6.285714285714286,2.4907993963089563,3.142857142857143,1.2453996981544782,3.142857142857143,1.2453996981544782,0.11428571428571428,0.1467717619754518,0.659811616954474,0.12262139172135084,0.6428571428571429,0.3610893068595976,1,7,1,7,3,True,0,11,0.2619047619047619,0.32142857142857145,0.2206896551724138,4,3.142857142857143,1.5714285714285714,1.5714285714285714,0.023809523809523808,0.3278079063793349,0.32142857142857145,0.05303030303030303,0.5751748251748252,0.21212121212121213,0.9627039627039629,0.21212121212121213,0.21212121212121213,0,0,-3,3,0.43478260869565216
tensor(578),7,9,0.21428571428571427,0.24603174603174602,0.5,2.5714285714285716,1.498298354528788,1.2857142857142858,1.3850513878332371,1.2857142857142858,0.880630571852711,0.023809523809523808,0.03316282923139076,0.23677248677248677,0.2515802078682139,0.24603174603174605,0.19440394783993475,2,6,6,2,-1,True,7,17,0.40476190476190477,0.2619047619047619,0.35294117647058826,4.857142857142857,2.294625486315573,2.4285714285714284,1.178030178747903,2.4285714285714284,1.178030178747903,0.06666666666666665,0.061434928509090866,0.49485071806500386,0.2126834302391999,0.2619047619047619,0.24971639242146465,2,6,2,6,3,True,0,8,0.1904761904761905,0.0158730158730159,-0.14705882352941174,4,2.285714285714285,1.1428571428571426,1.1428571428571426,0.042857142857142844,0.25807823129251706,0.015873015873015872,0.05303030303030303,0.5751748251748252,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.9999609537692629,0,0,-4,4,0.4444444444444444
tensor(23),7,9,0.21428571428571427,0.11904761904761904,0.0,2.5714285714285716,1.178030178747903,1.2857142857142858,1.0301575072754257,1.2857142857142858,0.6998542122237652,0.1142857142857143,0.09694891938810633,0.3188626849341135,0.21833189171235223,0.11904761904761904,0.11664236870396086,2,6,3,5,-1,True,7,16,0.38095238095238093,0.5190476190476191,0.5,4.571428571428571,2.9692299558323607,2.2857142857142856,1.4846149779161804,2.2857142857142856,1.4846149779161804,0.06666666666666667,0.13685817012571347,0.5040627362055934,0.23341439469932834,0.5190476190476191,0.395152027347138,2,6,2,6,2,True,0,7,0.16666666666666666,0.4,0.5,3,1.9999999999999996,0.9999999999999998,0.9999999999999998,-0.04761904761904763,0.18520005127147987,0.4,0.21212121212121213,0.9627039627039629,0.5751748251748252,0.21212121212121213,0.21212121212121213,0.21212121212121213,0,0,-1,1,0.3157894736842105
tensor(30),7,9,0.21428571428571427,0.10952380952380951,0.0,2.5714285714285716,1.3997084244475304,1.2857142857142858,1.0301575072754257,1.2857142857142858,0.45175395145262565,0.16666666666666669,0.13213749452868198,0.33557513914656767,0.21828697116152657,0.10952380952380951,0.17063307492541827,1,7,3,5,-1,True,7,18,0.42857142857142855,0.4523809523809524,0.35294117647058826,5.142857142857143,1.8070158058105026,2.5714285714285716,0.9035079029052513,2.5714285714285716,0.9035079029052513,0.14285714285714285,0.15807802545426505,0.5986180486180486,0.09526078837009237,0.4523809523809524,0.3642156795423418,1,7,1,7,3,True,0,9,0.21428571428571427,0.34285714285714286,0.35294117647058826,4,2.5714285714285716,1.2857142857142858,1.2857142857142858,-0.023809523809523836,0.2630429094714809,0.34285714285714286,0.21212121212121213,0.5751748251748252,0.21212121212121213,0.9999609537692629,0.21212121212121213,0.21212121212121213,0,0,-2,2,0.42105263157894735
tensor(617),7,10,0.23809523809523808,0.18571428571428572,0.5,2.857142857142857,1.124858267715973,1.4285714285714286,1.0497813183356477,1.4285714285714286,0.4948716593053935,0.08095238095238096,0.08748177652797065,0.30695138195138194,0.23281112339682764,0.1857142857142857,0.17625481450782618,1,7,5,3,-1,True,7,20,0.47619047619047616,0.19047619047619047,0.14285714285714285,5.714285714285714,1.6659862556700857,2.857142857142857,0.8329931278350429,2.857142857142857,0.8329931278350429,0.11428571428571428,0.10003778575611892,0.6463203463203462,0.08001810574521927,0.1904761904761905,0.3383969143702832,1,7,1,7,3,True,0,10,0.23809523809523808,0.004761904761904745,-0.35714285714285715,4,2.857142857142857,1.4285714285714286,1.4285714285714286,0.033333333333333326,0.33936896436896424,0.0047619047619048005,0.21212121212121213,0.5751748251748252,0.21212121212121213,0.9627039627039629,0.05303030303030303,0.9627039627039629,0,0,-4,4,0.42857142857142855
tensor(10),7,10,0.23809523809523808,0.19047619047619047,0.3,2.857142857142857,1.2453996981544782,1.4285714285714286,1.178030178747903,1.4285714285714286,0.9035079029052513,0.05714285714285714,0.06290402292201383,0.30178571428571427,0.2303148416925294,0.19047619047619047,0.13883218797250713,1,7,5,3,-1,True,7,16,0.38095238095238093,0.4523809523809524,0.5625,4.571428571428571,2.5555062599997593,2.2857142857142856,1.2777531299998797,2.2857142857142856,1.2777531299998797,0.08571428571428572,0.10669217382099086,0.4639292585721158,0.2115722406357329,0.4523809523809524,0.3417309546287458,2,6,2,6,3,True,0,6,0.14285714285714285,0.2619047619047619,0.2625,4,1.714285714285714,0.857142857142857,0.857142857142857,0.028571428571428574,0.16214354428640154,0.2619047619047619,0.21212121212121213,0.9627039627039629,0.5751748251748252,0.9627039627039629,0.21212121212121213,0.21212121212121213,1,-1,-3,3,0.4444444444444444
tensor(221),7,4,0.09523809523809523,0.0,0.0,1.1428571428571428,1.124858267715973,0.5714285714285714,0.7284313590846835,0.5714285714285714,0.7284313590846835,0.0047619047619047615,0.011664236870396087,0.10317460317460315,0.1274791936841985,0.0,0.0,4,4,6,2,-1,True,7,6,0.14285714285714285,0.0,0.0,1.7142857142857142,1.6659862556700855,0.8571428571428571,0.8329931278350428,0.8571428571428571,0.8329931278350428,0.03809523809523809,0.06023386019368341,0.17857142857142858,0.16170330603816815,0.0,0.0,4,4,4,4,3,True,0,2,0.047619047619047616,0.0,0.0,4,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.03333333333333333,0.07539682539682542,0.0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.5751748251748252,1.0,0,0,-2,2,0.6666666666666666
tensor(820),7,7,0.16666666666666666,0.10238095238095238,0.125,2.0,1.4142135623730951,1.0,0.9258200997725514,1.0,1.0690449676496976,0.028571428571428574,0.06998542122237653,0.22789115646258504,0.18215548080266508,0.10238095238095238,0.17192388760510188,1,7,7,1,-1,True,7,10,0.23809523809523808,0.0,0.0,2.857142857142857,2.356060357495806,1.4285714285714286,1.178030178747903,1.4285714285714286,1.178030178747903,0.12380952380952381,0.21507790077402314,0.4017857142857143,0.19453047173737678,0.0,0.0,2,6,2,6,3,True,0,3,0.07142857142857142,-0.10238095238095238,-0.125,4,0.8571428571428572,0.4285714285714286,0.4285714285714286,0.09523809523809523,0.17389455782312926,-0.10238095238095238,0.5751748251748252,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.21212121212121213,0.5751748251748252,1,-1,-5,5,0.4166666666666667
tensor(296),7,11,0.2619047619047619,0.373469387755102,0.5,3.142857142857143,1.4568627181693672,1.5714285714285714,1.498298354528788,1.5714285714285714,0.7284313590846836,0.052380952380952375,0.07476342127670278,0.31839826839826835,0.29796681767199357,0.373469387755102,0.2972376565032077,1,7,5,3,-1,True,7,22,0.5238095238095238,0.619047619047619,0.6206896551724138,6.285714285714286,2.4907993963089563,3.142857142857143,1.2453996981544782,3.142857142857143,1.2453996981544782,0.11428571428571428,0.14238015607358145,0.6615432186860758,0.12603895276860558,0.619047619047619,0.31765866819348415,1,7,1,7,3,True,0,11,0.2619047619047619,0.24557823129251694,0.12068965517241381,4,3.142857142857143,1.5714285714285714,1.5714285714285714,0.06190476190476191,0.34314495028780745,0.24557823129251694,0.21212121212121213,0.5751748251748252,0.21212121212121213,0.9627039627039629,0.21212121212121213,0.21212121212121213,0,0,-4,4,0.5
tensor(54),7,12,0.2857142857142857,0.09081632653061224,0.1,3.4285714285714284,1.498298354528788,1.7142857142857142,1.7496355305594127,1.7142857142857142,0.45175395145262565,0.03809523809523809,0.04338301704354428,0.3478458049886621,0.3228649115686274,0.09081632653061224,0.17052116502587764,1,7,5,2,-1,True,7,18,0.42857142857142855,0.5285714285714286,0.375,5.142857142857143,3.356382892705923,2.5714285714285716,1.6781914463529615,2.5714285714285716,1.6781914463529615,0.11428571428571428,0.2415933503612537,0.6629870129870129,0.15150618402652627,0.5285714285714286,0.4365916225696036,1,7,1,7,2,True,0,6,0.14285714285714285,0.43775510204081636,0.275,3,1.7142857142857149,0.8571428571428574,0.8571428571428574,0.0761904761904762,0.3151412079983508,0.43775510204081636,0.9627039627039629,0.5751748251748252,0.9627039627039629,0.9627039627039629,0.05303030303030303,0.21212121212121213,0,0,-4,5,0.5
tensor(542),7,11,0.2619047619047619,0.16666666666666666,0.25,3.142857142857143,0.989743318610787,1.5714285714285714,1.049781318335648,1.5714285714285714,0.4948716593053935,0.1476190476190476,0.15312319229346216,0.3843537414965986,0.20890003445964742,0.16666666666666666,0.17817416127494962,1,7,3,5,-1,True,7,18,0.42857142857142855,0.5714285714285714,0.5294117647058824,5.142857142857143,1.8070158058105026,2.5714285714285716,0.9035079029052513,2.5714285714285716,0.9035079029052513,0.17142857142857143,0.20734801006740228,0.5605751391465678,0.10953324618608046,0.5714285714285714,0.3433858357584752,1,7,1,7,4,True,0,7,0.16666666666666663,0.40476190476190477,0.27941176470588236,5,2.0000000000000004,1.0000000000000002,1.0000000000000002,0.023809523809523836,0.17622139764996914,0.40476190476190477,0.21212121212121213,0.5751748251748252,0.21212121212121213,0.9999609537692629,0.21212121212121213,0.21212121212121213,0,0,-2,2,0.5263157894736842
